Date,Season,player_size,atb3_pps,c3_pps,mid_pps,ra_pps,paint_pps
36954,2000,Small,1.10832619,1.187712874,0.92179828,1.617558202,1.104856975
36954,2000,All,1.093005245,1.186608821,0.900282661,1.612694899,1.089096763
36955,2000,Big,1.00711691,1.178618194,0.862049245,1.607459146,1.074655508
36955,2000,Small,1.109393319,1.190247382,0.921703966,1.61842563,1.103784429
36955,2000,All,1.093775014,1.18862526,0.900350993,1.613101942,1.088718349
36956,2000,Big,1.007298609,1.176842142,0.862706244,1.607873455,1.074496778
36956,2000,Small,1.109098693,1.188584684,0.922445155,1.618505439,1.103344284
36956,2000,All,1.093502725,1.186951562,0.90105248,1.613340923,1.088422521
36957,2000,Big,1.008996488,1.171949294,0.86331037,1.607187887,1.074457748
36957,2000,Small,1.109127096,1.187050346,0.921937279,1.617450422,1.103283212
36957,2000,All,1.093817801,1.184945643,0.900943281,1.612465855,1.088373037
36958,2000,Big,1.011207908,1.178685783,0.863849378,1.606867156,1.072972794
36958,2000,Small,1.109161594,1.187297856,0.921713937,1.616821703,1.100855246
36958,2000,All,1.094096007,1.186089621,0.901020089,1.611985443,1.086448831
36959,2000,Big,1.011256345,1.177313874,0.863508482,1.606815395,1.072999621
36959,2000,Small,1.109099711,1.186963337,0.921428392,1.617310705,1.100209334
36959,2000,All,1.094061984,1.185613784,0.900708413,1.612214367,1.086160568
36960,2000,Big,1.011442468,1.164812926,0.865179372,1.605725903,1.074291391
36960,2000,Small,1.108029187,1.186513388,0.921703016,1.616548226,1.098149152
36960,2000,All,1.093191366,1.183474048,0.901467112,1.611289328,1.085832443
36961,2000,Big,1.012194451,1.162117855,0.864614069,1.605558209,1.074018843
36961,2000,Small,1.106634676,1.186536183,0.921389713,1.615871859,1.097866794
36961,2000,All,1.092140761,1.183119365,0.901083006,1.610858954,1.085568951
36962,2000,Big,1.010949933,1.162951744,0.865777612,1.606462753,1.075189854
36962,2000,Small,1.109184816,1.184493434,0.920936688,1.616083209,1.095856297
36962,2000,All,1.094178481,1.181494575,0.901218018,1.611410072,1.085198662
36963,2000,Big,1.010619713,1.162951744,0.865717707,1.605800632,1.072948486
36963,2000,Small,1.109648202,1.183048742,0.92034402,1.614869733,1.095065423
36963,2000,All,1.094551745,1.180258661,0.900814908,1.610463981,1.083651585
36964,2000,Big,1.012653151,1.172728633,0.865789255,1.606144365,1.073220034
36964,2000,Small,1.110225883,1.183088487,0.920546151,1.615422136,1.095137975
36964,2000,All,1.095300362,1.18164683,0.900990187,1.610912117,1.083823459
36965,2000,Big,1.013500764,1.171618061,0.864854472,1.605205731,1.072378066
36965,2000,Small,1.112456003,1.182314559,0.921181189,1.615312225,1.095327863
36965,2000,All,1.097329055,1.180825558,0.901069244,1.610391202,1.0834556
36966,2000,Big,1.012923254,1.170615888,0.8645056,1.605121009,1.072510214
36966,2000,Small,1.1138452,1.185131586,0.921518476,1.615167556,1.096273839
36966,2000,All,1.098393264,1.183109317,0.90119011,1.610280395,1.083985562
36967,2000,Big,1.014658765,1.165971982,0.864939355,1.6042227,1.071470765
36967,2000,Small,1.11392801,1.186008508,0.921793488,1.61703501,1.095553277
36967,2000,All,1.098718855,1.183219872,0.901511694,1.61079632,1.083095904
36968,2000,Big,1.018747141,1.17121877,0.866074623,1.604492683,1.072583987
36968,2000,Small,1.11347248,1.187804742,0.922070488,1.616168421,1.094674075
36968,2000,All,1.098961696,1.185487208,0.902097998,1.610481367,1.08323659
36969,2000,Big,1.017258236,1.173227525,0.866790258,1.604300853,1.072359115
36969,2000,Small,1.112095488,1.188204716,0.922062936,1.615360349,1.094766744
36969,2000,All,1.097563739,1.186105432,0.902347727,1.609972987,1.083157862
36970,2000,Big,1.020794554,1.175631315,0.867867064,1.603534975,1.07266443
36970,2000,Small,1.112535102,1.187244716,0.92202075,1.615507175,1.095219974
36970,2000,All,1.098442047,1.185612246,0.902697837,1.609674524,1.083539177
36971,2000,Big,1.023709338,1.175928763,0.868035227,1.603383172,1.073265332
36971,2000,Small,1.112340559,1.18677403,0.922863481,1.614654117,1.096045151
36971,2000,All,1.098729112,1.18524019,0.903303595,1.609166245,1.084262422
36972,2000,Big,1.022103242,1.176446974,0.86855398,1.603312717,1.073595301
36972,2000,Small,1.113628391,1.188855071,0.923363104,1.615283079,1.097139323
36972,2000,All,1.099587862,1.187094475,0.903823185,1.609452627,1.084956732
36973,2000,Big,1.021446599,1.1778532,0.86973063,1.603332524,1.074445092
36973,2000,Small,1.115837988,1.19044843,0.92290768,1.615513924,1.097193219
36973,2000,All,1.101315514,1.188665235,0.903923832,1.609580952,1.085424435
36974,2000,Big,1.020475511,1.174268365,0.869113621,1.60243438,1.074273607
36974,2000,Small,1.114975087,1.192049923,0.92192752,1.615406847,1.096756287
36974,2000,All,1.100477225,1.189526989,0.903087102,1.609087209,1.085130578
36975,2000,Big,1.020273269,1.175445107,0.869747463,1.603396206,1.073954809
36975,2000,Small,1.114406066,1.191890104,0.922042924,1.615977871,1.096878303
36975,2000,All,1.09998391,1.189556007,0.903377367,1.609844714,1.085029026
36976,2000,Big,1.020262716,1.176062758,0.869263766,1.603714487,1.073597008
36976,2000,Small,1.115472476,1.191919038,0.922416157,1.615362801,1.096942907
36976,2000,All,1.100880924,1.189661455,0.903444597,1.609680262,1.084872968
36977,2000,Big,1.019740581,1.182467229,0.870139618,1.605167277,1.073279334
36977,2000,Small,1.113147315,1.194096026,0.921943131,1.615978843,1.095873963
36977,2000,All,1.098799686,1.192439112,0.903455094,1.610708419,1.084199602
36978,2000,Big,1.023237166,1.183460705,0.870610274,1.606797383,1.074380737
36978,2000,Small,1.113803283,1.195771454,0.921788839,1.616699378,1.097004776
36978,2000,All,1.099880439,1.194020875,0.903500098,1.611870977,1.085312139
36979,2000,Big,1.02377754,1.180760648,0.870446252,1.605743158,1.072602464
36979,2000,Small,1.114466835,1.196483817,0.921545626,1.615949686,1.096866669
36979,2000,All,1.100507954,1.194247943,0.903287288,1.61097657,1.084332397
36980,2000,Big,1.022668064,1.18115179,0.870673904,1.605757347,1.073206194
36980,2000,Small,1.115404236,1.1951763,0.922167686,1.615742181,1.096604345
36980,2000,All,1.101092009,1.193179907,0.903762249,1.610873268,1.084509136
36981,2000,Big,1.019037556,1.185496005,0.871568101,1.60727302,1.072461009
36981,2000,Small,1.115097221,1.195618495,0.92240144,1.615059118,1.094779663
36981,2000,All,1.100254802,1.194182813,0.904228673,1.611264274,1.083243403
36982,2000,Big,1.020773768,1.183272842,0.871600932,1.607715482,1.072420328
36982,2000,Small,1.114028561,1.195601735,0.922083527,1.614852506,1.094356283
36982,2000,All,1.099640355,1.193853299,0.90402704,1.611375012,1.083009418
36984,2000,Big,1.027143786,1.183088373,0.871362551,1.60882223,1.073141374
36984,2000,Small,1.113615414,1.190884897,0.923171416,1.614498541,1.094155501
36984,2000,All,1.100217384,1.18978039,0.904618913,1.611732546,1.083291762
36985,2000,Big,1.028487213,1.180626331,0.871011031,1.60776953,1.072105505
36985,2000,Small,1.112614759,1.189423517,0.923023967,1.613833791,1.094078027
36985,2000,All,1.099583956,1.188178005,0.9044184,1.610880133,1.082726529
36986,2000,Big,1.027450537,1.173914174,0.871130306,1.608427902,1.071533573
36986,2000,Small,1.111477453,1.189030468,0.922135626,1.612647851,1.095292599
36986,2000,All,1.098448956,1.186890766,0.903898144,1.610592157,1.083024941
36987,2000,Big,1.026395885,1.172795112,0.871487268,1.609326436,1.071285531
36987,2000,Small,1.112106043,1.189979109,0.922197867,1.611555469,1.095081413
36987,2000,All,1.098829303,1.187557611,0.904046835,1.610469028,1.082785503
36988,2000,Big,1.027966751,1.175157889,0.871514304,1.610523169,1.069531484
36988,2000,Small,1.113228183,1.190587913,0.921115145,1.612664127,1.094248639
36988,2000,All,1.100051207,1.188406814,0.903349121,1.611620159,1.081472259
36989,2000,Big,1.029064124,1.173656178,0.871456454,1.611454502,1.071280592
36989,2000,Small,1.113382906,1.192802566,0.921276303,1.612036788,1.095649582
36989,2000,All,1.100320122,1.190103651,0.903412104,1.611752858,1.08305555
36990,2000,Big,1.025451663,1.171172294,0.871156254,1.611627767,1.071233575
36990,2000,Small,1.112373938,1.191973385,0.921625253,1.611830724,1.096934704
36990,2000,All,1.098922736,1.189042208,0.903527958,1.611731731,1.083644136
36991,2000,Big,1.024508602,1.175285828,0.870466856,1.612128708,1.071453924
36991,2000,Small,1.112079221,1.190695697,0.921691131,1.611779392,1.096288624
36991,2000,All,1.098515535,1.188525264,0.903317592,1.611949861,1.083440907
36992,2000,Big,1.024132137,1.174549339,0.8708298,1.610889658,1.071550179
36992,2000,Small,1.113815532,1.190051839,0.92142248,1.610773009,1.095424786
36992,2000,All,1.099904973,1.187875369,0.903266512,1.610829982,1.083058439
36993,2000,Big,1.02554658,1.173859753,0.871362492,1.611106371,1.072945149
36993,2000,Small,1.114617843,1.189548526,0.921599163,1.612245856,1.096411043
36993,2000,All,1.100829217,1.187348859,0.903576176,1.611689237,1.08425836
36994,2000,Big,1.025246495,1.170598577,0.871356834,1.611343451,1.073054698
36994,2000,Small,1.114506106,1.190660668,0.922193644,1.611349316,1.096294585
36994,2000,All,1.100730711,1.187853175,0.903952127,1.61134645,1.084251223
36995,2000,Big,1.024223897,1.177897043,0.871921872,1.611380318,1.072741169
36995,2000,Small,1.114063463,1.192400142,0.922703396,1.610892162,1.09636657
36995,2000,All,1.100177028,1.190372586,0.90449087,1.611130539,1.084117539
36996,2000,Big,1.02280374,1.175287536,0.871720336,1.611341221,1.072368918
36996,2000,Small,1.113828828,1.192510471,0.922979339,1.610994477,1.096301562
36996,2000,All,1.099772282,1.190105835,0.904601298,1.611163871,1.083894112
36997,2000,Big,1.024035938,1.174713028,0.871063592,1.611212626,1.074347587
36997,2000,Small,1.113485016,1.191184667,0.922950031,1.609894116,1.095169004
36997,2000,All,1.099662445,1.188883236,0.904375706,1.610538,1.084374971
36998,2000,Big,1.022663752,1.174305578,0.870907871,1.611644115,1.075724908
36998,2000,Small,1.112919235,1.191286901,0.922516585,1.610208019,1.093582333
36998,2000,All,1.098988125,1.188921599,0.904043669,1.610909465,1.084324248
36999,2000,Big,1.023544396,1.174484245,0.871101676,1.611279501,1.075914992
36999,2000,Small,1.112026314,1.191459275,0.922914635,1.609977,1.093941717
36999,2000,All,1.098420537,1.189106405,0.904369973,1.610613537,1.084592686
37195,2001,Big,0.995807783,0.636225208,0.795579017,1.559076703,1.128338156
37195,2001,Small,1.114362875,1.227208312,1.01482832,1.596386493,1.105028159
37195,2001,All,1.09648552,1.149447377,0.94657716,1.578162351,1.11594446
37196,2001,Big,0.927368841,0.748219624,0.792949226,1.554207381,1.115517427
37196,2001,Small,1.19310891,1.297212235,0.971812469,1.53531234,1.110381517
37196,2001,All,1.151272281,1.229089064,0.910649463,1.54468066,1.112839613
37197,2001,Big,1.006284128,0.858355222,0.824316346,1.593060499,1.117269429
37197,2001,Small,1.205301969,1.284480961,0.936698595,1.589640044,1.110695195
37197,2001,All,1.173937056,1.233531144,0.898169668,1.591324831,1.113815735
37198,2001,Big,1.004693359,0.913161451,0.87186815,1.64515057,1.133889584
37198,2001,Small,1.179303983,1.303917902,0.919689016,1.619021122,1.123224574
37198,2001,All,1.151530509,1.26451389,0.902965945,1.63178892,1.128375701
37199,2001,Big,1.032804464,1.030930837,0.845800199,1.613442256,1.113847633
37199,2001,Small,1.153581198,1.25791959,0.894013509,1.622296229,1.1206492
37199,2001,All,1.132095653,1.229816221,0.877156707,1.617984474,1.117288983
37200,2001,Big,1.071300034,1.123402107,0.858292325,1.622027494,1.128596801
37200,2001,Small,1.116056028,1.220551273,0.898884472,1.618789692,1.142870077
37200,2001,All,1.108383572,1.209060511,0.884773869,1.620369697,1.135470887
37201,2001,Big,1.097365073,1.034783311,0.858222216,1.618984313,1.118967493
37201,2001,Small,1.111852108,1.219395487,0.901020733,1.613959792,1.127286443
37201,2001,All,1.109388674,1.196615578,0.886202322,1.616372194,1.122993002
37202,2001,Big,1.120275287,1.200202886,0.857037902,1.624187784,1.111202311
37202,2001,Small,1.124115703,1.166321448,0.9053281,1.623235158,1.147104444
37202,2001,All,1.123509624,1.170256067,0.888616664,1.623693424,1.12882299
37203,2001,Big,1.147201968,1.327071811,0.854167368,1.615156025,1.101178365
37203,2001,Small,1.119443784,1.179294063,0.904152017,1.615985234,1.156746421
37203,2001,All,1.123709898,1.195776965,0.886653243,1.615579904,1.127958561
37204,2001,Big,1.1227881,1.313221963,0.857280735,1.620779758,1.093636269
37204,2001,Small,1.12035588,1.182924349,0.908308774,1.593256049,1.150997249
37204,2001,All,1.120719731,1.196892986,0.890339164,1.606664091,1.121484758
37205,2001,Big,1.121148741,1.252322489,0.867666502,1.613213925,1.096262698
37205,2001,Small,1.113866718,1.180671378,0.915541104,1.594688022,1.156175988
37205,2001,All,1.114960477,1.188251,0.898895618,1.603630767,1.125493854
37206,2001,Big,1.132380231,1.219436998,0.868985276,1.614472134,1.105262089
37206,2001,Small,1.121977044,1.191002632,0.911201304,1.592025081,1.148285136
37206,2001,All,1.123536726,1.194038481,0.89642754,1.602920931,1.126283824
37207,2001,Big,1.128322588,1.202280139,0.860682244,1.612875335,1.094684825
37207,2001,Small,1.139205626,1.169663269,0.909302681,1.592354285,1.156433965
37207,2001,All,1.137553503,1.17320345,0.892425897,1.602230068,1.125017736
37208,2001,Big,1.138865625,1.210332803,0.865681323,1.60253959,1.085036688
37208,2001,Small,1.136159752,1.181994961,0.909122221,1.589170281,1.151957945
37208,2001,All,1.136570122,1.185125541,0.893927551,1.595648567,1.117721834
37209,2001,Big,1.135916564,1.188372994,0.862580029,1.604694133,1.086849594
37209,2001,Small,1.11638147,1.157145573,0.906910172,1.597882974,1.136940534
37209,2001,All,1.119252497,1.160540769,0.891615802,1.601164666,1.11167676
37210,2001,Big,1.126839974,1.141761672,0.86001234,1.610956497,1.086814147
37210,2001,Small,1.115900692,1.166691099,0.906941892,1.610169068,1.135527482
37210,2001,All,1.11753369,1.163921162,0.890895737,1.610547773,1.111108155
37211,2001,Big,1.11026708,1.140024227,0.859900344,1.615734246,1.079574788
37211,2001,Small,1.112233522,1.154538691,0.906179078,1.604670409,1.126285927
37211,2001,All,1.111939177,1.152810358,0.890383864,1.609998222,1.10297977
37212,2001,Big,1.103107638,1.163496594,0.860038583,1.619226549,1.076984351
37212,2001,Small,1.111335698,1.154272133,0.91093341,1.604381052,1.122345783
37212,2001,All,1.11012489,1.155410826,0.893545763,1.611499833,1.099883852
37213,2001,Big,1.112467246,1.194005888,0.868665795,1.608422272,1.078711981
37213,2001,Small,1.105558972,1.16104859,0.916481629,1.61043356,1.122311715
37213,2001,All,1.106578418,1.165108547,0.90010483,1.609468524,1.100715954
37214,2001,Big,1.106669633,1.184170399,0.86765524,1.60470279,1.073666408
37214,2001,Small,1.096421215,1.161686251,0.91878784,1.609102389,1.120390236
37214,2001,All,1.097915918,1.164425437,0.901392213,1.607001403,1.097220941
37215,2001,Big,1.110013973,1.184170399,0.864947142,1.605383054,1.077732323
37215,2001,Small,1.095631144,1.158629813,0.917454699,1.608005369,1.115696266
37215,2001,All,1.097730896,1.161700826,0.899649165,1.606755593,1.096928936
37216,2001,Big,1.116717563,1.098874148,0.855347995,1.603050878,1.069591201
37216,2001,Small,1.100277873,1.167888498,0.916609967,1.603383434,1.108146391
37216,2001,All,1.102664445,1.159456294,0.895727265,1.603224295,1.089016517
37217,2001,Big,1.106744298,1.084891676,0.856774358,1.591829848,1.07055467
37217,2001,Small,1.092714741,1.164323343,0.917955935,1.593880433,1.102841653
37217,2001,All,1.094773382,1.154428981,0.897120572,1.592889266,1.086894068
37218,2001,Big,1.093509094,1.098371337,0.855306055,1.58936684,1.069913102
37218,2001,Small,1.086835468,1.162762903,0.916567332,1.594423275,1.105638449
37218,2001,All,1.087808196,1.154776352,0.895711545,1.591974466,1.088050171
37219,2001,Big,1.110432373,1.124056694,0.862238192,1.596654637,1.074244826
37219,2001,Small,1.083376629,1.166461604,0.915437472,1.592923423,1.097922754
37219,2001,All,1.08737463,1.160976733,0.897256549,1.594721451,1.086245053
37220,2001,Big,1.10756357,1.156081786,0.859091838,1.597682354,1.082776421
37220,2001,Small,1.084210884,1.155747272,0.908712878,1.59016806,1.095410508
37220,2001,All,1.08767292,1.155790526,0.89178136,1.593769596,1.089168281
37221,2001,Big,1.112715892,1.156227249,0.858597679,1.598347203,1.078307914
37221,2001,Small,1.082980495,1.164364654,0.913272577,1.58643937,1.091931904
37221,2001,All,1.087339762,1.163320931,0.894643682,1.592156519,1.085209715
37222,2001,Big,1.107184331,1.148770935,0.857972152,1.596478055,1.080931378
37222,2001,Small,1.090169806,1.159366153,0.912668082,1.58872479,1.090744639
37222,2001,All,1.092656389,1.15800103,0.894032035,1.592450353,1.085920289
37223,2001,Big,1.130526722,1.16860387,0.85613781,1.589951987,1.073898749
37223,2001,Small,1.081410642,1.155292072,0.913445681,1.593172785,1.087769659
37223,2001,All,1.088656911,1.157030832,0.893978117,1.591619515,1.080902338
37224,2001,Big,1.125212871,1.15277551,0.851953773,1.59582571,1.070996483
37224,2001,Small,1.089665054,1.145174306,0.9142674,1.598070259,1.083500518
37224,2001,All,1.094892902,1.146166657,0.893123729,1.596989355,1.07731346
37225,2001,Big,1.130324289,1.130262371,0.853862869,1.588206361,1.072046477
37225,2001,Small,1.085375289,1.146507872,0.91443364,1.599066896,1.087796019
37225,2001,All,1.092046435,1.144388894,0.893970295,1.593827637,1.080010717
37226,2001,Big,1.127031684,1.14145526,0.851400102,1.589717404,1.074005157
37226,2001,Small,1.087525259,1.155517598,0.913808668,1.596405502,1.090263657
37226,2001,All,1.093426096,1.15365997,0.892775495,1.59317895,1.082242069
37227,2001,Big,1.125710431,1.106812255,0.846119039,1.58249745,1.067409928
37227,2001,Small,1.088802836,1.162620507,0.910956657,1.595122049,1.085716153
37227,2001,All,1.094363957,1.155143481,0.889119314,1.589006127,1.076619491
37228,2001,Big,1.123244032,1.092429346,0.844878957,1.581014183,1.062770454
37228,2001,Small,1.083565056,1.168318749,0.910320232,1.594631419,1.082900182
37228,2001,All,1.089569211,1.158256807,0.888246556,1.588039948,1.072887217
37229,2001,Big,1.130283159,1.099633885,0.842825346,1.581238349,1.065619716
37229,2001,Small,1.083496453,1.166572656,0.910005461,1.594756148,1.081560496
37229,2001,All,1.090551591,1.157629262,0.887314293,1.588216385,1.073630785
37230,2001,Big,1.134023931,1.072718753,0.841395849,1.58002859,1.06389965
37230,2001,Small,1.08274707,1.161870251,0.910104158,1.592935123,1.085232159
37230,2001,All,1.090467681,1.149963373,0.886811997,1.586669129,1.074633577
37231,2001,Big,1.144165215,1.086592814,0.841533794,1.580653995,1.064046432
37231,2001,Small,1.078069188,1.161853034,0.910481167,1.591924059,1.085052805
