gameid,teamid,location
21001061,1610612762,away
21001062,1610612744,away
21001063,1610612761,away
21001064,1610612759,away
21001065,1610612764,away
21001066,1610612750,away
21001067,1610612740,away
21001068,1610612758,away
21001069,1610612751,away
21001070,1610612766,away
21001071,1610612765,away
21001072,1610612755,away
21001073,1610612749,away
21001074,1610612763,away
21001075,1610612750,away
21001076,1610612764,away
21001077,1610612740,away
21001078,1610612759,away
21001079,1610612761,away
21001080,1610612746,away
21001081,1610612751,away
21001082,1610612752,away
21001083,1610612754,away
21001084,1610612741,away
21001085,1610612742,away
21001086,1610612761,away
21001087,1610612758,away
21001088,1610612737,away
21001089,1610612745,away
21001090,1610612759,away
21001091,1610612738,away
21001092,1610612757,away
21001093,1610612764,away
21001094,1610612740,away
21001095,1610612742,away
21001096,1610612749,away
21001097,1610612738,away
21001098,1610612755,away
21001099,1610612757,away
21001100,1610612764,away
21001101,1610612748,away
21001102,1610612745,away
21001103,1610612744,away
21001104,1610612756,away
21001105,1610612753,away
21001106,1610612739,away
21001107,1610612765,away
21001108,1610612745,away
21001109,1610612749,away
21001110,1610612748,away
21001111,1610612751,away
21001112,1610612744,away
21001113,1610612741,away
21001114,1610612757,away
21001115,1610612758,away
21001116,1610612760,away
21001117,1610612742,away
21001118,1610612738,away
21001119,1610612742,away
21001120,1610612749,away
21001121,1610612766,away
21001122,1610612751,away
21001123,1610612739,away
21001124,1610612741,away
21001125,1610612738,away
21001126,1610612748,away
21001127,1610612763,away
21001128,1610612759,away
21001129,1610612746,away
21001130,1610612760,away
21001131,1610612743,away
21001132,1610612747,away
21001133,1610612761,away
21001134,1610612750,away
21001135,1610612755,away
21001136,1610612742,away
21001137,1610612760,away
21001138,1610612756,away
21001139,1610612743,away
21001140,1610612765,away
21001141,1610612764,away
21001142,1610612748,away
21001143,1610612739,away
21001144,1610612753,away
21001145,1610612762,away
21001146,1610612737,away
21001147,1610612754,away
21001148,1610612742,away
21001149,1610612759,away
21001150,1610612766,away
21001151,1610612750,away
21001152,1610612749,away
21001153,1610612765,away
21001154,1610612755,away
21001155,1610612761,away
21001156,1610612756,away
21001157,1610612746,away
21001158,1610612758,away
21001159,1610612760,away
21001160,1610612744,away
21001161,1610612762,away
21001162,1610612753,away
21001163,1610612764,away
21001164,1610612749,away
21001165,1610612752,away
21001166,1610612739,away
21001167,1610612751,away
21001168,1610612756,away
21001169,1610612745,away
21001170,1610612746,away
21001171,1610612758,away
21001172,1610612743,away
21001173,1610612747,away
21001174,1610612738,away
21001175,1610612757,away
21001176,1610612737,away
21001177,1610612752,away
21001178,1610612761,away
21001179,1610612764,away
21001180,1610612741,away
21001181,1610612749,away
21001182,1610612766,away
21001183,1610612758,away
21001184,1610612756,away
21001185,1610612743,away
21001186,1610612746,away
21001187,1610612747,away
21001188,1610612737,away
21001189,1610612746,away
21001190,1610612739,away
21001191,1610612762,away
21001192,1610612750,away
21001193,1610612741,away
21001194,1610612738,away
21001195,1610612765,away
21001196,1610612751,away
21001197,1610612740,away
21001198,1610612752,away
21001199,1610612756,away
21001200,1610612758,away
21001201,1610612760,away
21001202,1610612748,away
21001203,1610612766,away
21001204,1610612753,away
21001205,1610612738,away
21001206,1610612739,away
21001207,1610612761,away
21001208,1610612762,away
21001209,1610612742,away
21001210,1610612744,away
21001211,1610612750,away
21001212,1610612760,away
21001213,1610612741,away
21001214,1610612763,away
21001215,1610612759,away
21001216,1610612752,away
21001217,1610612737,away
21001218,1610612764,away
21001219,1610612754,away
21001220,1610612765,away
21001221,1610612748,away
21001222,1610612751,away
21001223,1610612740,away
21001224,1610612745,away
21001225,1610612749,away
21001226,1610612743,away
21001227,1610612757,away
21001228,1610612763,away
21001229,1610612759,away
21001230,1610612747,away
21100001,1610612738,away
21100002,1610612748,away
21100003,1610612741,away
21100004,1610612753,away
21100005,1610612746,away
21100006,1610612751,away
21100007,1610612749,away
21100008,1610612745,away
21100009,1610612761,away
21100010,1610612765,away
21100011,1610612760,away
21100012,1610612743,away
21100013,1610612763,away
21100014,1610612740,away
21100015,1610612747,away
21100016,1610612755,away
21100017,1610612741,away
21100018,1610612737,away
21100019,1610612738,away
21100020,1610612750,away
21100021,1610612758,away
21100022,1610612762,away
21100023,1610612754,away
21100024,1610612748,away
21100025,1610612764,away
21100026,1610612739,away
21100027,1610612760,away
21100028,1610612738,away
21100029,1610612746,away
21100030,1610612762,away
21100031,1610612755,away
21100032,1610612752,away
21100033,1610612751,away
21100034,1610612759,away
21100035,1610612742,away
21100036,1610612741,away
21100037,1610612743,away
21100038,1610612752,away
21100039,1610612753,away
21100040,1610612739,away
21100041,1610612765,away
21100042,1610612751,away
21100043,1610612745,away
21100044,1610612756,away
21100045,1610612748,away
21100046,1610612764,away
21100047,1610612761,away
21100048,1610612755,away
21100049,1610612741,away
21100050,1610612743,away
21100051,1610612754,away
21100052,1610612737,away
21100053,1610612756,away
21100054,1610612752,away
21100055,1610612762,away
21100056,1610612755,away
21100057,1610612738,away
21100058,1610612761,away
21100059,1610612766,away
21100060,1610612751,away
21100061,1610612742,away
21100062,1610612763,away
21100063,1610612747,away
21100064,1610612740,away
21100065,1610612757,away
21100066,1610612744,away
21100067,1610612764,away
21100068,1610612754,away
21100069,1610612761,away
21100070,1610612737,away
21100071,1610612753,away
21100072,1610612759,away
21100073,1610612760,away
21100074,1610612749,away
21100075,1610612740,away
21100076,1610612766,away
21100077,1610612737,away
21100078,1610612758,away
21100079,1610612757,away
21100080,1610612749,away
21100081,1610612745,away
21100082,1610612739,away
21100083,1610612764,away
21100084,1610612751,away
21100085,1610612766,away
21100086,1610612754,away
21100087,1610612741,away
21100088,1610612755,away
21100089,1610612763,away
21100090,1610612756,away
21100091,1610612744,away
21100092,1610612758,away
21100093,1610612745,away
21100094,1610612748,away
21100095,1610612742,away
21100096,1610612749,away
21100097,1610612747,away
21100098,1610612751,away
21100099,1610612765,away
21100100,1610612752,away
21100101,1610612737,away
21100102,1610612754,away
21100103,1610612741,away
21100104,1610612743,away
21100105,1610612745,away
21100106,1610612739,away
21100107,1610612763,away
21100108,1610612757,away
21100109,1610612744,away
21100110,1610612741,away
21100111,1610612766,away
21100112,1610612748,away
21100113,1610612752,away
21100114,1610612761,away
21100115,1610612760,away
21100116,1610612743,away
21100117,1610612740,away
21100118,1610612749,away
21100119,1610612762,away
21100120,1610612750,away
21100121,1610612753,away
21100122,1610612759,away
21100123,1610612749,away
21100124,1610612739,away
21100125,1610612763,away
21100126,1610612750,away
21100127,1610612754,away
21100128,1610612737,away
21100129,1610612766,away
21100130,1610612765,away
21100131,1610612740,away
21100132,1610612758,away
21100133,1610612761,away
21100134,1610612745,away
21100135,1610612742,away
21100136,1610612759,away
21100137,1610612760,away
21100138,1610612741,away
21100139,1610612739,away
21100140,1610612746,away
21100141,1610612756,away
21100142,1610612748,away
21100143,1610612758,away
21100144,1610612737,away
21100145,1610612755,away
21100146,1610612742,away
21100147,1610612764,away
21100148,1610612760,away
21100149,1610612745,away
21100150,1610612751,away
21100151,1610612747,away
21100152,1610612753,away
21100153,1610612748,away
21100154,1610612766,away
21100155,1610612765,away
21100156,1610612752,away
21100157,1610612739,away
21100158,1610612753,away
21100159,1610612754,away
21100160,1610612764,away
21100161,1610612765,away
21100162,1610612741,away
21100163,1610612750,away
21100164,1610612758,away
21100165,1610612749,away
21100166,1610612757,away
21100167,1610612751,away
21100168,1610612748,away
21100169,1610612739,away
21100170,1610612755,away
21100171,1610612744,away
21100172,1610612750,away
21100173,1610612738,away
21100174,1610612761,away
21100175,1610612740,away
21100176,1610612757,away
21100177,1610612752,away
21100178,1610612758,away
21100179,1610612751,away
21100180,1610612747,away
21100181,1610612744,away
21100182,1610612762,away
21100183,1610612756,away
21100184,1610612753,away
21100185,1610612741,away
21100186,1610612749,away
21100187,1610612745,away
21100188,1610612739,away
21100189,1610612761,away
21100190,1610612757,away
21100191,1610612751,away
21100192,1610612760,away
21100193,1610612758,away
21100194,1610612742,away
21100195,1610612766,away
21100196,1610612744,away
21100197,1610612759,away
21100198,1610612756,away
21100199,1610612743,away
21100200,1610612765,away
21100201,1610612746,away
21100202,1610612743,away
21100203,1610612760,away
21100204,1610612759,away
21100205,1610612761,away
21100206,1610612744,away
21100207,1610612756,away
21100208,1610612757,away
21100209,1610612763,away
21100210,1610612765,away
21100211,1610612754,away
21100212,1610612742,away
21100213,1610612747,away
21100214,1610612740,away
21100215,1610612742,away
21100216,1610612757,away
21100217,1610612737,away
21100218,1610612743,away
21100219,1610612756,away
21100220,1610612749,away
21100221,1610612763,away
21100222,1610612741,away
21100223,1610612747,away
21100224,1610612758,away
21100225,1610612750,away
21100226,1610612754,away
21100227,1610612739,away
21100228,1610612743,away
21100229,1610612755,away
21100230,1610612757,away
21100231,1610612760,away
21100232,1610612766,away
21100233,1610612758,away
21100234,1610612742,away
21100235,1610612759,away
21100236,1610612750,away
21100237,1610612738,away
21100238,1610612761,away
21100239,1610612766,away
21100240,1610612749,away
21100241,1610612754,away
21100242,1610612764,away
21100243,1610612753,away
21100244,1610612751,away
21100245,1610612737,away
21100246,1610612759,away
21100247,1610612765,away
21100248,1610612745,away
21100249,1610612756,away
21100250,1610612758,away
21100251,1610612763,away
21100252,1610612752,away
21100253,1610612753,away
21100254,1610612739,away
21100255,1610612761,away
21100256,1610612763,away
21100257,1610612751,away
21100258,1610612766,away
21100259,1610612752,away
21100260,1610612748,away
21100261,1610612754,away
21100262,1610612749,away
21100263,1610612740,away
21100264,1610612750,away
21100265,1610612737,away
21100266,1610612761,away
21100267,1610612743,away
21100268,1610612746,away
21100269,1610612757,away
21100270,1610612738,away
21100271,1610612763,away
21100272,1610612766,away
21100273,1610612754,away
21100274,1610612737,away
21100275,1610612751,away
21100276,1610612752,away
21100277,1610612749,away
21100278,1610612753,away
21100279,1610612764,away
21100280,1610612759,away
21100281,1610612762,away
21100282,1610612761,away
21100283,1610612756,away
21100284,1610612760,away
21100285,1610612765,away
21100286,1610612764,away
21100287,1610612752,away
21100288,1610612747,away
21100289,1610612758,away
21100290,1610612763,away
21100291,1610612741,away
21100292,1610612739,away
21100293,1610612761,away
21100294,1610612754,away
21100295,1610612759,away
21100296,1610612737,away
21100297,1610612747,away
21100298,1610612746,away
21100299,1610612753,away
21100300,1610612741,away
21100301,1610612740,away
21100302,1610612765,away
21100303,1610612759,away
21100304,1610612750,away
21100305,1610612757,away
21100306,1610612742,away
21100307,1610612760,away
21100308,1610612737,away
21100309,1610612738,away
21100310,1610612751,away
21100311,1610612765,away
21100312,1610612743,away
21100313,1610612766,away
21100314,1610612758,away
21100315,1610612741,away
21100316,1610612764,away
21100317,1610612761,away
21100318,1610612765,away
21100319,1610612748,away
21100320,1610612756,away
21100321,1610612760,away
21100322,1610612754,away
21100323,1610612745,away
21100324,1610612766,away
21100325,1610612746,away
21100326,1610612763,away
21100327,1610612741,away
21100328,1610612740,away
21100329,1610612757,away
21100330,1610612743,away
21100331,1610612762,away
21100332,1610612764,away
21100333,1610612748,away
21100334,1610612739,away
21100335,1610612750,away
21100336,1610612749,away
21100337,1610612752,away
21100338,1610612756,away
21100339,1610612763,away
21100340,1610612754,away
21100341,1610612747,away
21100342,1610612746,away
21100343,1610612755,away
21100344,1610612753,away
21100345,1610612751,away
21100346,1610612740,away
21100347,1610612742,away
21100348,1610612745,away
21100349,1610612741,away
21100350,1610612760,away
21100351,1610612747,away
21100352,1610612766,away
21100353,1610612744,away
21100354,1610612743,away
21100355,1610612763,away
21100356,1610612761,away
21100357,1610612747,away
21100358,1610612761,away
21100359,1610612746,away
