Date,Link,Day,Season,Team,Opp,Site,Final,Rest,Line,Total,SUm,ATSm,OUm,DPS,DPA,SUr,ATSr,OUr,ot,game id (string),match id,Home,Away
37252,,Thu,2001,Suns,Celtics,home,84-82,0&0,-6,192.5,2,-4,-26.5,-15.2,-11.2,W,L,U,FALSE,20100404,20011227BOSPHX,PHX,BOS
37254,,Sat,2001,Suns,Nuggets,home,109-92,1&0,-11.5,192.5,17,5.5,8.5,7,1.5,W,W,O,FALSE,20100422,20011229DENPHX,PHX,DEN
37264,,Tue,2001,Pistons,Lakers,home,92-121,0&1,8.5,192.5,-29,-20.5,20.5,0,20.5,L,L,O,FALSE,20100482,20020108LALDET,DET,LAL
37267,,Fri,2001,Raptors,Hawks,home,94-91,1&1,-8.5,192.5,3,-5.5,-7.5,-6.5,-1,W,L,U,FALSE,20100501,20020111ATLTOR,TOR,ATL
37267,,Fri,2001,Supersonics,Cavaliers,home,102-100,1&0,-10.5,192.5,2,-8.5,9.5,0.5,9,W,L,O,FALSE,20100508,20020111CLESEA,SEA,CLE
37274,,Fri,2001,Pacers,Pistons,home,93-96,1&2,-4,192.5,-3,-7,-3.5,-5.2,1.8,L,L,U,FALSE,20100550,20020118DETIND,IND,DET
37287,,Thu,2001,Trailblazers,Suns,home,105-97,1&1,-6,192.5,8,2,9.5,5.8,3.8,W,W,O,FALSE,20100646,20020131PHXPOR,POR,PHX
37302,,Fri,2001,Trailblazers,Celtics,home,104-107,1&1,-7,192.5,-3,-10,18.5,4.2,14.2,L,L,O,FALSE,20100729,20020215BOSPOR,POR,BOS
37305,,Mon,2001,Bucks,Pelicans,home,92-101,0&0,-4,192.5,-9,-13,0.5,-6.2,6.8,L,L,O,FALSE,20100751,20020218NOPMIL,MIL,NOP
37308,,Thu,2001,Trailblazers,Hawks,home,94-79,0&1,-8.5,192.5,15,6.5,-19.5,-6.5,-13,W,W,U,FALSE,20100774,20020221ATLPOR,POR,ATL
37310,,Sat,2001,Pacers,Clippers,home,106-88,0&1,-5.5,192.5,18,12.5,1.5,7,-5.5,W,W,O,FALSE,20100785,20020223LACIND,IND,LAC
37311,,Sun,2001,Bucks,Pistons,home,89-82,1&1,-4.5,192.5,7,2.5,-21.5,-9.5,-12,W,W,U,FALSE,20100792,20020224DETMIL,MIL,DET
37317,,Sat,2001,Bucks,Trailblazers,home,103-104,2&0,-4,192.5,-1,-5,14.5,4.8,9.8,L,L,O,FALSE,20100833,20020302PORMIL,MIL,POR
37318,,Sun,2001,Nets,Bulls,home,92-84,1&1,-12.5,192.5,8,-4.5,-16.5,-10.5,-6,W,L,U,FALSE,20100839,20020303CHIBKN,BKN,CHI
37319,,Mon,2001,Jazz,Nuggets,home,100-82,1&0,-12.5,192.5,18,5.5,-10.5,-2.5,-8,W,W,U,FALSE,20100850,20020304DENUTA,UTA,DEN
37320,,Tue,2001,Spurs,Warriors,home,109-88,1&2,-13.5,192.5,21,7.5,4.5,6,-1.5,W,W,O,FALSE,20100859,20020305GSWSAS,SAS,GSW
37330,,Fri,2001,Lakers,Clippers,home,98-92,0&1,-9,192.5,6,-3,-2.5,-2.8,0.2,W,L,U,FALSE,20100934,20020315LACLAL,LAL,LAC
37338,,Sat,2001,Nuggets,Supersonics,home,88-85,1&0,7,192.5,3,10,-19.5,-4.8,-14.8,W,W,U,FALSE,20100992,20020323SEADEN,DEN,SEA
37339,,Sun,2001,Nets,Hawks,home,116-102,1&0,-10,192.5,14,4,25.5,14.8,10.8,W,W,O,FALSE,20100999,20020324ATLBKN,BKN,ATL
37343,,Thu,2001,Bucks,Nuggets,home,95-88,1&1,-11.5,192.5,7,-4.5,-9.5,-7,-2.5,W,L,U,FALSE,20101026,20020328DENMIL,MIL,DEN
37344,,Fri,2001,Lakers,Trailblazers,home,91-79,1&1,-8,192.5,12,4,-22.5,-9.2,-13.2,W,W,U,FALSE,20101040,20020329PORLAL,LAL,POR
37349,,Wed,2001,Nets,Lakers,home,94-92,2&0,-1,192.5,2,1,-6.5,-2.8,-3.8,W,W,U,FALSE,20101069,20020403LALBKN,BKN,LAL
37349,,Wed,2001,Pistons,Kings,home,86-107,0&0,2,192.5,-21,-19,0.5,-9.2,9.8,L,L,O,FALSE,20101070,20020403SACDET,DET,SAC
37353,,Sun,2001,Nets,Celtics,home,90-102,1&1,-5.5,192.5,-12,-17.5,-0.5,-9,8.5,L,L,U,FALSE,20101103,20020407BOSBKN,BKN,BOS
37360,,Sun,2001,Wizards,Pacers,home,80-86,1&1,3.5,192.5,-6,-2.5,-26.5,-14.5,-12,L,L,U,FALSE,20101155,20020414INDWAS,WAS,IND
37194,,Tue,2001,Lakers,Trailblazers,home,98-87,&,-8,193,11,3,-8,-2.5,-5.5,W,W,U,FALSE,20100012,20011030PORLAL,LAL,POR
37194,,Tue,2001,Suns,Nuggets,home,96-99,&,-10,193,-3,-13,2,-5.5,7.5,L,L,O,FALSE,20100010,20011030DENPHX,PHX,DEN
37212,,Sat,2001,Hawks,Celtics,home,112-103,0&2,3,193,9,12,22,17,5,W,W,O,FALSE,20100131,20011117BOSATL,ATL,BOS
37219,,Sat,2001,Magic,Pelicans,home,101-103,0&0,-10,193,-2,-12,11,-0.5,11.5,L,L,O,FALSE,20100181,20011124NOPORL,ORL,NOP
37222,,Tue,2001,Supersonics,Timberwolves,home,112-102,1&2,1,193,10,11,21,16,5,W,W,O,FALSE,20100203,20011127MINSEA,SEA,MIN
37225,,Fri,2001,Supersonics,Lakers,home,92-107,1&2,5,193,-15,-10,6,-2,8,L,L,O,FALSE,20100225,20011130LALSEA,SEA,LAL
37229,,Tue,2001,Pacers,Nuggets,home,104-96,1&3,-7,193,8,1,7,4,3,W,W,O,FALSE,20100246,20011204DENIND,IND,DEN
37237,,Wed,2001,Suns,Kings,home,114-88,2&0,-1.5,193,26,24.5,9,16.8,-7.8,W,W,O,FALSE,20100305,20011212SACPHX,PHX,SAC
37240,,Sat,2001,Spurs,Jazz,home,100-80,0&0,-9,193,20,11,-13,-1,-12,W,W,U,FALSE,20100327,20011215UTASAS,SAS,UTA
37241,,Sun,2001,Kings,Grizzlies,home,104-87,1&0,-14,193,17,3,-2,0.5,-2.5,W,W,U,FALSE,20100334,20011216MEMSAC,SAC,MEM
37243,,Tue,2001,Suns,Clippers,home,92-96,2&1,-7.5,193,-4,-11.5,-5,-8.2,3.2,L,L,U,FALSE,20100344,20011218LACPHX,PHX,LAC
37244,,Wed,2001,Nets,Timberwolves,home,117-112,2&0,-5,193,5,0,36,18,18,W,P,O,FALSE,20100351,20011219MINBKN,BKN,MIN
37246,,Fri,2001,Warriors,Supersonics,home,108-111,1&1,1.5,193,-3,-1.5,26,12.2,13.8,L,L,O,FALSE,20100370,20011221SEAGSW,GSW,SEA
37258,,Wed,2001,Timberwolves,Bucks,home,95-77,2&1,-10,193,18,8,-21,-6.5,-14.5,W,W,U,FALSE,20100437,20020102MILMIN,MIN,MIL
37259,,Thu,2001,Pelicans,Warriors,home,114-102,4&0,-7,193,12,5,23,14,9,W,W,O,FALSE,20100444,20020103GSWNOP,NOP,GSW
37268,,Sat,2001,Hawks,Celtics,home,91-115,0&0,2.5,193,-24,-21.5,13,-4.2,17.2,L,L,O,FALSE,20100510,20020112BOSATL,ATL,BOS
37274,,Fri,2001,Nuggets,Supersonics,home,96-90,1&1,5.5,193,6,11.5,-7,2.2,-9.2,W,W,U,FALSE,20100553,20020118SEADEN,DEN,SEA
37279,,Wed,2001,Celtics,Pacers,home,98-94,1&1,-7,193,4,-3,-1,-2,1,W,L,U,FALSE,20100590,20020123INDBOS,BOS,IND
37281,,Fri,2001,Hawks,Pistons,home,90-107,2&1,5,193,-17,-12,4,-4,8,L,L,O,FALSE,20100608,20020125DETATL,ATL,DET
37281,,Fri,2001,Pacers,Pelicans,home,90-81,1&1,-3.5,193,9,5.5,-22,-8.2,-13.8,W,W,U,FALSE,20100606,20020125NOPIND,IND,NOP
37281,,Fri,2001,Raptors,Timberwolves,home,107-100,1&1,2,193,7,9,14,11.5,2.5,W,W,O,FALSE,20100605,20020125MINTOR,TOR,MIN
37284,,Mon,2001,Grizzlies,Clippers,home,119-115,1&1,4,193,4,8,41,24.5,16.5,W,W,O,FALSE,20100623,20020128LACMEM,MEM,LAC
37293,,Wed,2001,Timberwolves,Trailblazers,home,113-103,1&0,-5,193,10,5,23,14,9,W,W,O,FALSE,20100689,20020206PORMIN,MIN,POR
37304,,Sun,2001,Trailblazers,Lakers,home,111-105,1&1,-4.5,193,6,1.5,23,12.2,10.8,W,W,O,FALSE,20100741,20020217LALPOR,POR,LAL
37306,,Tue,2001,Suns,Supersonics,home,91-103,1&1,-3,193,-12,-15,1,-7,8,L,L,O,FALSE,20100756,20020219SEAPHX,PHX,SEA
37325,,Sun,2001,Cavaliers,Clippers,home,78-95,1&1,-2,193,-17,-19,-20,-19.5,-0.5,L,L,U,FALSE,20100894,20020310LACCLE,CLE,LAC
37331,,Sat,2001,Knicks,Cavaliers,home,105-95,1&2,-3.5,193,10,6.5,7,6.8,0.2,W,W,O,FALSE,20100935,20020316CLENYK,NYK,CLE
37338,,Sat,2001,Hawks,Bulls,home,112-96,1&0,-7,193,16,9,15,12,3,W,W,O,FALSE,20100987,20020323CHIATL,ATL,CHI
37348,,Tue,2001,Hawks,Bucks,home,100-92,1&1,-3.5,193,8,4.5,-1,1.8,-2.8,W,W,U,FALSE,20101061,20020402MILATL,ATL,MIL
37360,,Sun,2001,Trailblazers,Lakers,home,128-120,1&2,3,193,8,11,55,33,22,W,W,O,FALSE,20101159,20020414LALPOR,POR,LAL
37199,,Sun,2001,Kings,Spurs,home,103-83,0&0,0,193.5,20,20,-7.5,6.2,-13.8,W,W,U,FALSE,20100050,20011104SASSAC,SAC,SAS
37201,,Tue,2001,Spurs,Magic,home,104-89,1&0,-7.5,193.5,15,7.5,-0.5,3.5,-4,W,W,U,FALSE,20100058,20011106ORLSAS,SAS,ORL
37204,,Fri,2001,Wizards,Warriors,home,100-109,1&1,-5.5,193.5,-9,-14.5,15.5,0.5,15,L,L,O,FALSE,20100078,20011109GSWWAS,WAS,GSW
37221,,Mon,2001,Magic,Pistons,home,100-105,1&1,-9,193.5,-5,-14,11.5,-1.2,12.8,L,L,O,FALSE,20100194,20011126DETORL,ORL,DET
37223,,Wed,2001,Nuggets,Pacers,home,85-99,2&0,-3,193.5,-14,-17,-9.5,-13.2,3.8,L,L,U,FALSE,20100209,20011128INDDEN,DEN,IND
37225,,Fri,2001,Spurs,Kings,home,106-109,1&0,-7.5,193.5,-3,-10.5,21.5,5.5,16,L,L,O,FALSE,20100221,20011130SACSAS,SAS,SAC
37226,,Sat,2001,Jazz,Pacers,home,97-100,0&2,-4,193.5,-3,-7,3.5,-1.8,5.2,L,L,O,FALSE,20100233,20011201INDUTA,UTA,IND
37226,,Sat,2001,Wizards,Magic,home,87-96,0&1,6,193.5,-9,-3,-10.5,-6.8,-3.8,L,L,U,FALSE,20100228,20011201ORLWAS,WAS,ORL
37227,,Sun,2001,Clippers,Pacers,home,103-72,1&0,-4.5,193.5,31,26.5,-18.5,4,-22.5,W,W,U,FALSE,20100239,20011202INDLAC,LAC,IND
37239,,Fri,2001,Jazz,Trailblazers,home,93-85,1&2,-3.5,193.5,8,4.5,-15.5,-5.5,-10,W,W,U,FALSE,20100318,20011214PORUTA,UTA,POR
37239,,Fri,2001,Suns,Spurs,home,93-105,1&1,0,193.5,-12,-12,4.5,-3.8,8.2,L,L,O,FALSE,20100319,20011214SASPHX,PHX,SAS
37251,,Wed,2001,Nuggets,Timberwolves,home,91-94,3&3,5,193.5,-3,2,-8.5,-3.2,-5.2,L,W,U,FALSE,20100395,20011226MINDEN,DEN,MIN
37252,,Thu,2001,Supersonics,Clippers,home,101-90,4&0,-6.5,193.5,11,4.5,-2.5,1,-3.5,W,W,U,FALSE,20100406,20011227LACSEA,SEA,LAC
37258,,Wed,2001,Celtics,Magic,home,110-94,2&2,-5,193.5,16,11,10.5,10.8,-0.2,W,W,O,FALSE,20100434,20020102ORLBOS,BOS,ORL
37259,,Thu,2001,Knicks,Mavericks,home,108-101,3&0,1,193.5,7,8,15.5,11.8,3.8,W,W,O,FALSE,20100445,20020103DALNYK,NYK,DAL
37264,,Tue,2001,Jazz,Suns,home,98-84,2&2,-5.5,193.5,14,8.5,-11.5,-1.5,-10,W,W,U,FALSE,20100486,20020108PHXUTA,UTA,PHX
37268,,Sat,2001,Magic,Nets,home,85-91,0&1,1,193.5,-6,-5,-17.5,-11.2,-6.2,L,L,U,FALSE,20100512,20020112BKNORL,ORL,BKN
37275,,Sat,2001,Supersonics,Nuggets,home,104-77,0&0,-10,193.5,27,17,-12.5,2.2,-14.8,W,W,U,FALSE,20100568,20020119DENSEA,SEA,DEN
37286,,Wed,2001,Pacers,Grizzlies,home,83-82,3&1,-11,193.5,1,-10,-28.5,-19.2,-9.2,W,L,U,FALSE,20100637,20020130MEMIND,IND,MEM
37290,,Sun,2001,Magic,Spurs,home,98-105,1&1,1.5,193.5,-7,-5.5,9.5,2,7.5,L,L,O,FALSE,20100665,20020203SASORL,ORL,SAS
37305,,Mon,2001,Cavaliers,Jazz,home,92-103,1&0,-2,193.5,-11,-13,1.5,-5.8,7.2,L,L,O,FALSE,20100748,20020218UTACLE,CLE,UTA
37305,,Mon,2001,Clippers,Trailblazers,home,79-80,1&0,-1,193.5,-1,-2,-34.5,-18.2,-16.2,L,L,U,FALSE,20100752,20020218PORLAC,LAC,POR
37307,,Wed,2001,Supersonics,Trailblazers,home,84-90,0&1,2,193.5,-6,-4,-19.5,-11.8,-7.8,L,L,U,FALSE,20100766,20020220PORSEA,SEA,POR
37309,,Fri,2001,Nets,Knicks,home,115-93,0&1,-8,193.5,22,14,14.5,14.2,0.2,W,W,O,FALSE,20100777,20020222NYKBKN,BKN,NYK
37310,,Sat,2001,Magic,Seventysixers,home,105-87,1&2,1,193.5,18,19,-1.5,8.8,-10.2,W,W,U,FALSE,20100782,20020223PHIORL,ORL,PHI
37310,,Sat,2001,Trailblazers,Nuggets,home,101-90,1&2,-13.5,193.5,11,-2.5,-2.5,-2.5,0,W,L,U,FALSE,20100789,20020223DENPOR,POR,DEN
37316,,Fri,2001,Knicks,Supersonics,home,89-87,0&1,5,193.5,2,7,-17.5,-5.2,-12.2,W,W,U,FALSE,20100825,20020301SEANYK,NYK,SEA
37328,,Wed,2001,Hawks,Nuggets,home,105-102,1&1,-5.5,193.5,3,-2.5,13.5,5.5,8,W,L,O,FALSE,20100917,20020313DENATL,ATL,DEN
37350,,Thu,2001,Hawks,Pacers,home,95-94,1&1,-1.5,193.5,1,-0.5,-4.5,-2.5,-2,W,L,U,FALSE,20101077,20020404INDATL,ATL,IND
37355,,Tue,2001,Lakers,Jazz,home,112-82,1&0,-11,193.5,30,19,0.5,9.8,-9.2,W,W,O,FALSE,20101121,20020409UTALAL,LAL,UTA
37362,,Tue,2001,Clippers,Grizzlies,home,92-84,2&1,-7.5,193.5,8,0.5,-17.5,-8.5,-9,W,W,U,FALSE,20101175,20020416MEMLAC,LAC,MEM
37196,,Thu,2001,Grizzlies,Pistons,home,80-90,&1,3.5,194,-10,-6.5,-24,-15.2,-8.8,L,L,U,FALSE,20100020,20011101DETMEM,MEM,DET
37201,,Tue,2001,Rockets,Nuggets,home,99-93,1&2,-8,194,6,-2,-2,-2,0,W,L,U,FALSE,20100060,20011106DENHOU,HOU,DEN
37203,,Thu,2001,Suns,Hawks,home,108-80,1&0,-10.5,194,28,17.5,-6,5.8,-11.8,W,W,U,FALSE,20100076,20011108ATLPHX,PHX,ATL
37205,,Sat,2001,Pacers,Trailblazers,home,105-96,0&1,-1,194,9,8,7,7.5,-0.5,W,W,O,FALSE,20100088,20011110PORIND,IND,POR
37209,,Wed,2001,Cavaliers,Mavericks,home,94-107,0&3,8.5,194,-13,-4.5,7,1.2,5.8,L,L,O,FALSE,20100111,20011114DALCLE,CLE,DAL
37212,,Sat,2001,Supersonics,Nuggets,home,93-103,0&1,-6,194,-10,-16,2,-7,9,L,L,O,FALSE,20100140,20011117DENSEA,SEA,DEN
37217,,Thu,2001,Clippers,Nets,home,90-95,1&0,-3.5,194,-5,-8.5,-9,-8.8,-0.2,L,L,U,FALSE,20100167,20011122BKNLAC,LAC,BKN
37218,,Fri,2001,Celtics,Raptors,home,89-91,1&0,-2.5,194,-2,-4.5,-14,-9.2,-4.8,L,L,U,FALSE,20100169,20011123TORBOS,BOS,TOR
37221,,Mon,2001,Jazz,Suns,home,104-111,2&1,-3,194,-7,-10,21,5.5,15.5,L,L,O,FALSE,20100196,20011126PHXUTA,UTA,PHX
37223,,Wed,2001,Jazz,Supersonics,home,112-88,1&0,-4.5,194,24,19.5,6,12.8,-6.8,W,W,O,FALSE,20100210,20011128SEAUTA,UTA,SEA
37223,,Wed,2001,Pistons,Pelicans,home,96-104,1&3,-3,194,-8,-11,6,-2.5,8.5,L,L,O,FALSE,20100206,20011128NOPDET,DET,NOP
37232,,Fri,2001,Kings,Lakers,home,97-91,2&1,2,194,6,8,-6,1,-7,W,W,U,FALSE,20100271,20011207LALSAC,SAC,LAL
37251,,Wed,2001,Bucks,Hawks,home,107-97,2&3,-7.5,194,10,2.5,10,6.2,3.8,W,W,O,FALSE,20100391,20011226ATLMIL,MIL,ATL
37260,,Fri,2001,Spurs,Pacers,home,82-92,1&3,-8.5,194,-10,-18.5,-20,-19.2,-0.8,L,L,U,FALSE,20100453,20020104INDSAS,SAS,IND
37261,,Sat,2001,Rockets,Pacers,home,79-81,1&0,-2,194,-2,-4,-34,-19,-15,L,L,U,FALSE,20100464,20020105INDHOU,HOU,IND
37264,,Tue,2001,Hawks,Trailblazers,home,101-92,2&0,-1,194,9,8,-1,3.5,-4.5,W,W,U,FALSE,20100481,20020108PORATL,ATL,POR
37267,,Fri,2001,Magic,Trailblazers,home,84-92,1&0,-6.5,194,-8,-14.5,-18,-16.2,-1.8,L,L,U,FALSE,20100504,20020111PORORL,ORL,POR
37272,,Wed,2001,Warriors,Cavaliers,home,117-88,1&0,-4,194,29,25,11,18,-7,W,W,O,FALSE,20100543,20020116CLEGSW,GSW,CLE
37275,,Sat,2001,Grizzlies,Magic,home,103-119,1&0,5,194,-16,-11,28,8.5,19.5,L,L,O,FALSE,20100566,20020119ORLMEM,MEM,ORL
37277,,Mon,2001,Hawks,Rockets,home,95-91,1&1,-1,194,4,3,-8,-2.5,-5.5,W,W,U,FALSE,20100572,20020121HOUATL,ATL,HOU
37277,,Mon,2001,Pistons,Bucks,home,79-97,1&1,0,194,-18,-18,-18,-18,0,L,L,U,FALSE,20100573,20020121MILDET,DET,MIL
37281,,Fri,2001,Lakers,Spurs,home,94-91,1&1,-7,194,3,-4,-9,-6.5,-2.5,W,L,U,FALSE,20100609,20020125SASLAL,LAL,SAS
37282,,Sat,2001,Pacers,Supersonics,home,86-95,0&1,-2.5,194,-9,-11.5,-13,-12.2,-0.8,L,L,U,FALSE,20100616,20020126SEAIND,IND,SEA
37282,,Sat,2001,Warriors,Spurs,home,82-90,2&0,5.5,194,-8,-2.5,-22,-12.2,-9.8,L,L,U,FALSE,20100620,20020126SASGSW,GSW,SAS
37293,,Wed,2001,Supersonics,Suns,home,90-79,0&2,-4,194,11,7,-25,-9,-16,W,W,U,FALSE,20100690,20020206PHXSEA,SEA,PHX
37304,,Sun,2001,Warriors,Hawks,home,94-100,1&1,-3,194,-6,-9,0,-4.5,4.5,L,L,P,FALSE,20100744,20020217ATLGSW,GSW,ATL
37309,,Fri,2001,Pacers,Cavaliers,home,93-103,4&0,-4.5,194,-10,-14.5,2,-6.2,8.2,L,L,O,FALSE,20100776,20020222CLEIND,IND,CLE
37316,,Fri,2001,Pistons,Magic,home,110-102,1&1,-4,194,8,4,18,11,7,W,W,O,FALSE,20100826,20020301ORLDET,DET,ORL
37316,,Fri,2001,Timberwolves,Spurs,home,77-85,1&0,-5.5,194,-8,-13.5,-32,-22.8,-9.2,L,L,U,FALSE,20100827,20020301SASMIN,MIN,SAS
37321,,Wed,2001,Jazz,Lakers,home,92-84,1&0,3,194,8,11,-18,-3.5,-14.5,W,W,U,FALSE,20100865,20020306LALUTA,UTA,LAL
37326,,Mon,2001,Bulls,Kings,home,103-107,1&0,10,194,-4,6,16,11,5,L,W,O,FALSE,20100904,20020311SACCHI,CHI,SAC
37328,,Wed,2001,Celtics,Nets,home,97-89,1&0,-5,194,8,3,-8,-2.5,-5.5,W,W,U,FALSE,20100915,20020313BKNBOS,BOS,BKN
37348,,Tue,2001,Pacers,Celtics,home,94-105,1&1,-2.5,194,-11,-13.5,5,-4.2,9.2,L,L,O,FALSE,20101059,20020402BOSIND,IND,BOS
37348,,Tue,2001,Wizards,Lakers,home,93-113,1&1,6,194,-20,-14,12,-1,13,L,L,O,FALSE,20101057,20020402LALWAS,WAS,LAL
37358,,Fri,2001,Pacers,Bucks,home,112-107,1&1,-7,194,5,-2,25,11.5,13.5,W,L,O,FALSE,20101143,20020412MILIND,IND,MIL
37359,,Sat,2001,Clippers,Timberwolves,home,98-101,0&1,2,194,-3,-1,5,2,3,L,L,O,FALSE,20101152,20020413MINLAC,LAC,MIN
37363,,Wed,2001,Pelicans,Bulls,home,112-106,0&1,-9,194,6,-3,24,10.5,13.5,W,L,O,FALSE,20101177,20020417CHINOP,NOP,CHI
37198,,Sat,2001,Cavaliers,Magic,home,69-99,0&0,8,194.5,-30,-22,-26.5,-24.2,-2.2,L,L,U,FALSE,20100036,20011103ORLCLE,CLE,ORL
37214,,Mon,2001,Kings,Rockets,home,113-77,0&1,-6.5,194.5,36,29.5,-4.5,12.5,-17,W,W,U,FALSE,20100145,20011119HOUSAC,SAC,HOU
37243,,Tue,2001,Kings,Pistons,home,102-98,1&1,-9,194.5,4,-5,5.5,0.2,5.2,W,L,O,FALSE,20100347,20011218DETSAC,SAC,DET
37244,,Wed,2001,Magic,Jazz,home,98-90,2&0,2,194.5,8,10,-6.5,1.8,-8.2,W,W,U,FALSE,20100352,20011219UTAORL,ORL,UTA
37248,,Sun,2001,Spurs,Bucks,home,91-101,1&0,-11.5,194.5,-10,-21.5,-2.5,-12,9.5,L,L,U,FALSE,20100384,20011223MILSAS,SAS,MIL
37253,,Fri,2001,Pelicans,Bucks,home,89-105,1&1,-2.5,194.5,-16,-18.5,-0.5,-9.5,9,L,L,U,FALSE,20100409,20011228MILNOP,NOP,MIL
37254,,Sat,2001,Bucks,Spurs,home,102-99,0&2,5.5,194.5,3,8.5,6.5,7.5,-1,W,W,O,FALSE,20100419,20011229SASMIL,MIL,SAS
37272,,Wed,2001,Jazz,Supersonics,home,95-80,1&4,-4,194.5,15,11,-19.5,-4.2,-15.2,W,W,U,FALSE,20100540,20020116SEAUTA,UTA,SEA
37299,,Tue,2001,Hawks,Nets,home,105-103,4&5,7,194.5,2,9,13.5,11.2,2.2,W,W,O,FALSE,20100700,20020212BKNATL,ATL,BKN
37306,,Tue,2001,Nets,Warriors,home,123-115,1&1,-12,194.5,8,-4,43.5,19.8,23.8,W,L,O,FALSE,20100753,20020219GSWBKN,BKN,GSW
37309,,Fri,2001,Pelicans,Lakers,home,94-96,1&0,4.5,194.5,-2,2.5,-4.5,-1,-3.5,L,W,U,FALSE,20100778,20020222LALNOP,NOP,LAL
37314,,Wed,2001,Hawks,Supersonics,home,81-98,2&0,1.5,194.5,-17,-15.5,-15.5,-15.5,0,L,L,U,FALSE,20100813,20020227SEAATL,ATL,SEA
37318,,Sun,2001,Wizards,Magic,home,107-102,1&1,5.5,194.5,5,10.5,14.5,12.5,2,W,W,O,FALSE,20100840,20020303ORLWAS,WAS,ORL
37351,,Fri,2001,Celtics,Lakers,home,99-81,2&1,-3,194.5,18,15,-14.5,0.2,-14.8,W,W,U,FALSE,20101084,20020405LALBOS,BOS,LAL
37196,,Thu,2001,Warriors,Suns,home,101-107,0&1,4.5,195,-6,-1.5,13,5.8,7.2,L,L,O,FALSE,20100025,20011101PHXGSW,GSW,PHX
37212,,Sat,2001,Bucks,Jazz,home,104-93,2&0,-7,195,11,4,2,3,-1,W,W,O,FALSE,20100137,20011117UTAMIL,MIL,UTA
37213,,Sun,2001,Suns,Raptors,home,81-87,1&1,-2.5,195,-6,-8.5,-27,-17.8,-9.2,L,L,U,FALSE,20100142,20011118TORPHX,PHX,TOR
37219,,Sat,2001,Bucks,Hawks,home,95-88,1&0,-11.5,195,7,-4.5,-12,-8.2,-3.8,W,L,U,FALSE,20100186,20011124ATLMIL,MIL,ATL
37219,,Sat,2001,Wizards,Celtics,home,88-84,1&0,1.5,195,4,5.5,-23,-8.8,-14.2,W,W,U,FALSE,20100180,20011124BOSWAS,WAS,BOS
37220,,Sun,2001,Lakers,Nuggets,home,105-98,1&1,-13,195,7,-6,8,1,7,W,L,O,FALSE,20100192,20011125DENLAL,LAL,DEN
37225,,Fri,2001,Suns,Jazz,home,98-76,1&1,-4.5,195,22,17.5,-21,-1.8,-19.2,W,W,U,FALSE,20100223,20011130UTAPHX,PHX,UTA
37226,,Sat,2001,Lakers,Timberwolves,home,102-76,0&2,-7.5,195,26,18.5,-17,0.8,-17.8,W,W,U,FALSE,20100235,20011201MINLAL,LAL,MIN
37227,,Sun,2001,Supersonics,Bucks,home,97-83,1&1,1,195,14,15,-15,0,-15,W,W,U,FALSE,20100241,20011202MILSEA,SEA,MIL
37229,,Tue,2001,Timberwolves,Supersonics,home,108-83,2&1,-8,195,25,17,-4,6.5,-10.5,W,W,U,FALSE,20100248,20011204SEAMIN,MIN,SEA
37230,,Wed,2001,Hawks,Spurs,home,112-120,3&0,6.5,195,-8,-1.5,37,17.8,19.2,L,L,O,FALSE,20100256,20011205SASATL,ATL,SAS
37239,,Fri,2001,Lakers,Clippers,home,110-80,2&1,-9,195,30,21,-5,8,-13,W,W,U,FALSE,20100320,20011214LACLAL,LAL,LAC
37247,,Sat,2001,Cavaliers,Pacers,home,103-109,0&0,0,195,-6,-6,17,5.5,11.5,L,L,O,FALSE,20100373,20011222INDCLE,CLE,IND
37254,,Sat,2001,Nets,Pacers,home,98-93,1&1,-6,195,5,-1,-4,-2.5,-1.5,W,L,U,FALSE,20100417,20011229INDBKN,BKN,IND
37255,,Sun,2001,Kings,Celtics,home,109-94,1&0,-11.5,195,15,3.5,8,5.8,2.2,W,W,O,FALSE,20100427,20011230BOSSAC,SAC,BOS
37283,,Sun,2001,Raptors,Magic,home,106-97,1&2,-4,195,9,5,8,6.5,1.5,W,W,O,FALSE,20100621,20020127ORLTOR,TOR,ORL
37288,,Fri,2001,Pistons,Magic,home,83-85,1&1,-3.5,195,-2,-5.5,-27,-16.2,-10.8,L,L,U,FALSE,20100652,20020201ORLDET,DET,ORL
37300,,Wed,2001,Warriors,Celtics,home,92-75,7&0,2.5,195,17,19.5,-28,-4.2,-23.8,W,W,U,FALSE,20100715,20020213BOSGSW,GSW,BOS
37301,,Thu,2001,Supersonics,Lakers,home,87-92,1&1,-1.5,195,-5,-6.5,-16,-11.2,-4.8,L,L,U,FALSE,20100720,20020214LALSEA,SEA,LAL
37307,,Wed,2001,Bucks,Rockets,home,115-76,1&1,-5,195,39,34,-4,15,-19,W,W,U,FALSE,20100763,20020220HOUMIL,MIL,HOU
37308,,Thu,2001,Spurs,Kings,home,115-92,1&1,-1.5,195,23,21.5,12,16.8,-4.8,W,W,O,FALSE,20100773,20020221SACSAS,SAS,SAC
37321,,Wed,2001,Bucks,Clippers,home,92-86,0&3,-5.5,195,6,0.5,-17,-8.2,-8.8,W,W,U,FALSE,20100864,20020306LACMIL,MIL,LAC
37325,,Sun,2001,Magic,Raptors,home,92-79,1&1,-4,195,13,9,-24,-7.5,-16.5,W,W,U,FALSE,20100892,20020310TORORL,ORL,TOR
